-0.94447472
-9.416430679
-20.51761435
-37.46152627
-57.91107513
-75.43925987
-87.70898919
-107.2821288
-123.0574951
-140.5856798
-155.7767733
-170.3835939
-186.1589602
-196.9680074
-208.9456003
-219.7546476
-230.8558313
-240.4963329
-244.5862426
-246.6311975
-247.5076068
-247.7997432
-244.878379
-240.7884693
-235.8221503
-229.3951492
-217.4175563
-203.9792813
-185.2825509
-164.8330021
-148.1812266
-126.563132
-105.8214468
-84.20335225
-65.21448544
-42.13570886
-26.94461542
-10.58497633
13.07807307
25.93207522
38.20180454
49.59512462
59.52776264
67.70758219
72.38176478
76.76381097
79.97731151
82.89867563
82.89867563
82.89867563
81.73012998
81.14585716
81.14585716
81.14585716
80.56158433
79.39303868
78.22449303
76.47167456
75.88740173
75.88740173
75.59526532
72.96603761
70.62894631
69.75253707
66.83117295
62.74126318
57.77494417
51.34794309
44.62880561
34.40403118
23.88712033
12.78593666
1.392616578
