0, 18.104121528349793
5, 19.737505070361465
10, 23.185759214608225
14.999999999999986, 27.90442278041961
19.999999999999986, 31.352676924666397
25.000000000000014, 36.43431461092479
30, 42.060413477853785
35, 48.95692176634731
40, 55.30896887417033
45.00000000000003, 64.02034776489906
50, 69.646446631828
54.99999999999997, 76.36146786009805
60, 81.80607966680348
65, 88.70258795529706
69.99999999999997, 93.42125152110845
74.99999999999997, 96.8695056653552
80, 99.22883744826092
85, 99.41032450848442
90, 99.41032450848442
94.99999999999997, 98.32140214714335
100, 94.51017388244952
105, 91.24340679842626
110, 85.07284675082676
114.99999999999997, 76.9059290407686
119.99999999999997, 69.28347251138098
124.99999999999997, 58.03127477752308
129.99999999999997, 49.31989588679434
134.99999999999997, 36.97877579159535
140, 26.089552178184448
145.00000000000003, 15.018841504550068
150.00000000000003, 5.037053192256735
155, -4.218786879142527
159.99999999999997, -12.022730468753622
165, -18.011803456129627
169.99999999999997, -23.456415262835066
174.99999999999997, -27.99359176842296
179.99999999999997, -30.534410611552147
184.99999999999997, -33.075229454681335
189.99999999999997, -34.5271259364695
194.99999999999997, -35.25307417736349
199.99999999999997, -35.61604829781055
204.99999999999991, -34.70861299669295
209.99999999999991, -33.982664755798936
214.99999999999997, -32.16779415356376
219.99999999999997, -30.352923551328615
224.99999999999997, -29.082514129764036
229.99999999999997, -27.630617647975924
235.00000000000003, -25.08979880484668
239.99999999999997, -22.730467021941024
244.99999999999997, -21.09708347992938
249.99999999999991, -19.463699937917767
254.99999999999997, -18.374777576576662
260, -16.92288109478855
265, -15.108010492553404
270, -13.474626950541762
275, -10.389346926741979
280, -8.755963384730393
285, -6.941092782495247
289.9999999999999, -5.307709240483604
295, -3.1298645178014226
300, -1.6779680360133113
305, 0.13690256622183483
310, 1.5887990480099745
315, 2.677721409351051
319.9999999999999, 4.492592011586197
325, 6.125975553597868
330, 8.12233321605649
334.9999999999999, 9.574229697844629
340, 10.844639119409209
345, 11.75207442052681
349.9999999999999, 13.385457962538425
355, 15.018841504550068
359.9999999999999, 16.652225046561682
